ItemName,CreditsCost,DucatsCost,SaleDate
Axi A2 Relic,45000,50,2020-11-06
Axi A2 Relic,45000,50,2021-03-26
Axi A2 Relic,45000,50,2021-08-13
Chroma Immortal Skin,100000,550,2020-08-28
Chroma Immortal Skin,100000,550,2020-12-18
Chroma Immortal Skin,100000,550,2021-05-07
Chroma Immortal Skin,100000,550,2021-10-08
Inaros Tomb Scene,175000,325,2017-06-16
Inaros Tomb Scene,175000,325,2017-11-03
Inaros Tomb Scene,175000,325,2018-02-23
Inaros Tomb Scene,175000,325,2018-07-13
Inaros Tomb Scene,175000,325,2018-11-16
Inaros Tomb Scene,175000,325,2019-02-22
Inaros Tomb Scene,175000,325,2019-06-28
Inaros Tomb Scene,175000,325,2019-11-08
Inaros Tomb Scene,175000,325,2020-03-13
Inaros Tomb Scene,175000,325,2020-03-27
Inaros Tomb Scene,175000,325,2020-08-14
Inaros Tomb Scene,175000,325,2021-01-01
Inaros Tomb Scene,175000,325,2021-05-07
Inaros Tomb Scene,175000,325,2021-09-24
Glaring Emblem,50000,50,2019-06-28
Glaring Emblem,50000,50,2019-12-06
Glaring Emblem,50000,50,2020-05-08
Glaring Emblem,50000,50,2020-09-25
Glaring Emblem,50000,50,2021-01-29
Glaring Emblem,50000,50,2021-07-16
Primed Heavy Trauma,100000,350,2015-01-09
Primed Heavy Trauma,100000,350,2015-08-07
Primed Heavy Trauma,100000,350,2016-03-11
Primed Heavy Trauma,100000,350,2016-11-18
Primed Heavy Trauma,100000,350,2017-03-24
Primed Heavy Trauma,100000,350,2017-08-11
Primed Heavy Trauma,100000,350,2017-12-15
Primed Heavy Trauma,100000,350,2018-05-04
Primed Heavy Trauma,100000,350,2019-04-05
Primed Heavy Trauma,100000,350,2019-07-19
Primed Heavy Trauma,100000,350,2019-11-08
Primed Heavy Trauma,100000,350,2020-05-22
Primed Heavy Trauma,100000,350,2020-12-04
Primed Heavy Trauma,100000,350,2021-07-02
Mesa Immortal Skin,100000,550,2019-05-17
Mesa Immortal Skin,100000,550,2019-10-11
Mesa Immortal Skin,100000,550,2020-02-28
Mesa Immortal Skin,100000,550,2020-07-03
Mesa Immortal Skin,100000,550,2020-10-23
Mesa Immortal Skin,100000,550,2021-02-26
Mesa Immortal Skin,100000,550,2021-07-16
Mesa Immortal Skin,100000,550,2021-11-19
Bronze Kubrow Bust,250000,220,2019-02-22
Bronze Kubrow Bust,250000,220,2019-06-14
Bronze Kubrow Bust,250000,220,2019-12-20
Bronze Kubrow Bust,250000,220,2020-05-22
Bronze Kubrow Bust,250000,220,2020-11-06
Bronze Kubrow Bust,250000,220,2021-05-21
Bronze Kubrow Bust,250000,220,2021-11-05
Machete Wraith,250000,410,2015-07-24
Machete Wraith,250000,410,2016-04-08
Machete Wraith,250000,410,2016-11-04
Machete Wraith,250000,410,2017-01-27
Machete Wraith,250000,410,2017-06-30
Machete Wraith,250000,410,2017-12-01
Machete Wraith,250000,410,2018-04-20
Machete Wraith,250000,410,2018-09-07
Machete Wraith,250000,410,2018-12-28
Machete Wraith,250000,410,2019-04-19
Machete Wraith,250000,410,2019-08-02
Machete Wraith,250000,410,2019-11-08
Machete Wraith,250000,410,2020-01-31
Machete Wraith,250000,410,2020-05-22
Machete Wraith,250000,410,2020-09-11
Machete Wraith,250000,410,2021-01-29
Machete Wraith,250000,410,2021-05-21
Machete Wraith,250000,410,2021-11-05
Ki'teer Tribute Glyph,50000,80,2017-11-17
Ki'teer Tribute Glyph,50000,80,2018-03-23
Ki'teer Tribute Glyph,50000,80,2018-08-10
Ki'teer Tribute Glyph,50000,80,2018-11-30
Ki'teer Tribute Glyph,50000,80,2019-03-22
Ki'teer Tribute Glyph,50000,80,2019-08-02
Ki'teer Tribute Glyph,50000,80,2019-11-22
Ki'teer Tribute Glyph,50000,80,2020-03-27
Ki'teer Tribute Glyph,50000,80,2020-08-14
Ki'teer Tribute Glyph,50000,80,2021-01-15
Ki'teer Tribute Glyph,50000,80,2021-07-02
Primed Pack Leader,200000,300,2019-05-17
Primed Pack Leader,200000,300,2019-08-16
Primed Pack Leader,200000,300,2020-01-31
Primed Pack Leader,200000,300,2020-06-19
Primed Pack Leader,200000,300,2021-01-01
Primed Pack Leader,200000,300,2021-07-02
Combo Fury,115000,300,2020-10-09
Combo Fury,115000,300,2021-03-12
Combo Fury,115000,300,2021-10-08
Xiphos Prisma Skin,400000,220,2016-08-26
Xiphos Prisma Skin,400000,220,2016-12-02
Xiphos Prisma Skin,400000,220,2017-04-07
Xiphos Prisma Skin,400000,220,2017-08-11
Xiphos Prisma Skin,400000,220,2017-12-29
Xiphos Prisma Skin,400000,220,2018-05-18
Xiphos Prisma Skin,400000,220,2018-09-21
Xiphos Prisma Skin,400000,220,2019-01-25
Xiphos Prisma Skin,400000,220,2019-05-17
Xiphos Prisma Skin,400000,220,2019-09-27
Xiphos Prisma Skin,400000,220,2020-02-14
Xiphos Prisma Skin,400000,220,2020-07-17
Xiphos Prisma Skin,400000,220,2020-12-04
Xiphos Prisma Skin,400000,220,2021-04-09
Xiphos Prisma Skin,400000,220,2021-09-24
